run_id, epoch_idx, optimizer_name, batch_size, lr, ta, tl, va, vl
mlp_3x512-256-128_bs32_sgd_lr0_01,22,sgd,32,0.01,0.6762,0.9451,0.8607,0.4133
mlp_3x512-256-128_bs32_sgd_lr0_01,23,sgd,32,0.01,0.6767,0.9311,0.8667,0.4092
mlp_3x512-256-128_bs32_sgd_lr0_01,24,sgd,32,0.01,0.6893,0.9142,0.8787,0.3885
mlp_3x512-256-128_bs32_sgd_lr0_01,25,sgd,32,0.01,0.6902,0.9152,0.8853,0.3829
mlp_3x512-256-128_bs32_sgd_lr0_01,26,sgd,32,0.01,0.6924,0.9053,0.8787,0.4016
mlp_3x512-256-128_bs32_sgd_lr0_01,27,sgd,32,0.01,0.6896,0.8964,0.8847,0.389
mlp_3x512-256-128_bs32_sgd_lr0_01,28,sgd,32,0.01,0.7003,0.8877,0.894,0.3584
mlp_3x512-256-128_bs32_sgd_lr0_01,29,sgd,32,0.01,0.6977,0.8831,0.8893,0.358
mlp_3x512-256-128_bs32_sgd_lr0_01,30,sgd,32,0.01,0.7049,0.8779,0.8953,0.3625
mlp_3x512-256-128_bs32_sgd_lr0_01,31,sgd,32,0.01,0.6991,0.8903,0.8847,0.3787
mlp_3x512-256-128_bs32_sgd_lr0_01,32,sgd,32,0.01,0.7106,0.8654,0.8927,0.3491
mlp_3x512-256-128_bs32_sgd_lr0_01,33,sgd,32,0.01,0.7043,0.856,0.892,0.3499
mlp_3x512-256-128_bs32_sgd_lr0_01,34,sgd,32,0.01,0.7126,0.8468,0.8907,0.3519
mlp_3x512-256-128_bs32_sgd_lr0_01,35,sgd,32,0.01,0.7157,0.8348,0.8907,0.3464
mlp_3x512-256-128_bs32_adam_lr0_001,1,adam,32,0.001,0.3002,2.1594,0.5747,1.3859
mlp_3x512-256-128_bs32_adam_lr0_001,2,adam,32,0.001,0.4471,1.6753,0.648,1.0998
mlp_3x512-256-128_bs32_adam_lr0_001,3,adam,32,0.001,0.5042,1.5008,0.6993,0.9412
mlp_3x512-256-128_bs32_adam_lr0_001,4,adam,32,0.001,0.5417,1.3859,0.7473,0.8078
mlp_3x512-256-128_bs32_adam_lr0_001,5,adam,32,0.001,0.5556,1.3209,0.772,0.7385
mlp_3x512-256-128_bs32_adam_lr0_001,6,adam,32,0.001,0.5795,1.2423,0.7833,0.7049
mlp_3x512-256-128_bs32_adam_lr0_001,7,adam,32,0.001,0.5978,1.2108,0.8047,0.6416
mlp_3x512-256-128_bs32_adam_lr0_001,8,adam,32,0.001,0.6098,1.1583,0.8127,0.5914
mlp_3x512-256-128_bs32_adam_lr0_001,9,adam,32,0.001,0.6179,1.1196,0.8293,0.559
mlp_3x512-256-128_bs32_adam_lr0_001,10,adam,32,0.001,0.6193,1.1197,0.8287,0.5529
mlp_3x512-256-128_bs32_adam_lr0_001,11,adam,32,0.001,0.6292,1.089,0.8347,0.5414
mlp_3x512-256-128_bs32_adam_lr0_001,12,adam,32,0.001,0.6451,1.0537,0.836,0.5246
mlp_3x512-256-128_bs32_adam_lr0_001,13,adam,32,0.001,0.6442,1.0528,0.8393,0.5066
mlp_3x512-256-128_bs32_adam_lr0_001,14,adam,32,0.001,0.6439,1.0461,0.85,0.4907
mlp_3x512-256-128_bs32_adam_lr0_001,15,adam,32,0.001,0.6537,1.0223,0.8453,0.4869
mlp_3x512-256-128_bs32_adam_lr0_001,16,adam,32,0.001,0.6611,1.0067,0.8473,0.4634
mlp_3x512-256-128_bs32_adam_lr0_001,17,adam,32,0.001,0.6616,1.012,0.844,0.4914
mlp_3x512-256-128_bs32_adam_lr0_001,18,adam,32,0.001,0.6727,0.9717,0.8487,0.4577
mlp_3x512-256-128_bs32_adam_lr0_001,19,adam,32,0.001,0.6673,0.9899,0.862,0.4561
mlp_3x512-256-128_bs32_adam_lr0_001,20,adam,32,0.001,0.6753,0.9664,0.8693,0.4343
mlp_3x512-256-128_bs32_adam_lr0_001,21,adam,32,0.001,0.6703,0.9637,0.8573,0.4443
mlp_3x512-256-128_bs32_adam_lr0_001,22,adam,32,0.001,0.6761,0.9448,0.8707,0.4234
mlp_3x512-256-128_bs32_adam_lr0_001,23,adam,32,0.001,0.6757,0.9481,0.8747,0.4244
mlp_3x512-256-128_bs32_adam_lr0_001,24,adam,32,0.001,0.6777,0.9412,0.8853,0.4055
mlp_3x512-256-128_bs32_adam_lr0_001,25,adam,32,0.001,0.6845,0.9323,0.878,0.4172
mlp_3x512-256-128_bs32_adam_lr0_001,26,adam,32,0.001,0.6913,0.9251,0.8693,0.4195
mlp_3x512-256-128_bs32_adam_lr0_001,27,adam,32,0.001,0.687,0.9139,0.8813,0.4007
mlp_3x512-256-128_bs32_adam_lr0_001,28,adam,32,0.001,0.6805,0.9277,0.8713,0.4076
mlp_3x512-256-128_bs32_adam_lr0_001,29,adam,32,0.001,0.689,0.9255,0.8673,0.4151
mlp_3x512-256-128_bs32_sgd_lr0_001,1,sgd,32,0.001,0.1513,2.5864,0.3453,2.2178
mlp_3x512-256-128_bs32_sgd_lr0_001,2,sgd,32,0.001,0.2586,2.2672,0.4353,1.9128
mlp_3x512-256-128_bs32_sgd_lr0_001,3,sgd,32,0.001,0.3219,2.0845,0.4927,1.694
mlp_3x512-256-128_bs32_sgd_lr0_001,4,sgd,32,0.001,0.3633,1.9437,0.5413,1.4932
mlp_3x512-256-128_bs32_sgd_lr0_001,5,sgd,32,0.001,0.4041,1.8053,0.5987,1.3335
mlp_3x512-256-128_bs32_sgd_lr0_001,6,sgd,32,0.001,0.4341,1.7107,0.6227,1.2177
mlp_3x512-256-128_bs32_sgd_lr0_001,7,sgd,32,0.001,0.4617,1.6333,0.648,1.1185
mlp_3x512-256-128_bs32_sgd_lr0_001,8,sgd,32,0.001,0.4649,1.588,0.6893,1.0624
mlp_3x512-256-128_bs32_sgd_lr0_001,9,sgd,32,0.001,0.4844,1.5216,0.6827,0.9902
mlp_3x512-256-128_bs32_sgd_lr0_001,10,sgd,32,0.001,0.5017,1.4792,0.698,0.9409
mlp_3x512-256-128_bs32_sgd_lr0_001,11,sgd,32,0.001,0.5257,1.4205,0.738,0.8837
mlp_3x512-256-128_bs32_sgd_lr0_001,12,sgd,32,0.001,0.5307,1.4003,0.744,0.8269
mlp_3x512-256-128_bs32_sgd_lr0_001,13,sgd,32,0.001,0.5396,1.3661,0.758,0.8002
mlp_3x512-256-128_bs32_sgd_lr0_001,14,sgd,32,0.001,0.556,1.3369,0.7667,0.7721
mlp_3x512-256-128_bs32_sgd_lr0_001,15,sgd,32,0.001,0.5563,1.3099,0.758,0.7574
mlp_3x512-256-128_bs32_sgd_lr0_001,16,sgd,32,0.001,0.5637,1.2951,0.786,0.7144
mlp_3x512-256-128_bs32_sgd_lr0_001,17,sgd,32,0.001,0.5735,1.2768,0.79,0.6986
mlp_3x512-256-128_bs32_sgd_lr0_001,18,sgd,32,0.001,0.5816,1.2533,0.7987,0.6818
mlp_3x512-256-128_bs32_sgd_lr0_001,19,sgd,32,0.001,0.5807,1.2277,0.7893,0.6768
mlp_3x512-256-128_bs32_sgd_lr0_001,20,sgd,32,0.001,0.5904,1.2158,0.8053,0.6459
mlp_3x512-256-128_bs32_sgd_lr0_001,21,sgd,32,0.001,0.6022,1.19,0.8193,0.631
mlp_3x512-256-128_bs32_sgd_lr0_001,22,sgd,32,0.001,0.6038,1.1792,0.818,0.6075
mlp_3x512-256-128_bs32_sgd_lr0_001,23,sgd,32,0.001,0.6073,1.1589,0.8167,0.5953
mlp_3x512-256-128_bs32_sgd_lr0_001,24,sgd,32,0.001,0.6136,1.1548,0.8233,0.5871
mlp_3x512-256-128_bs32_sgd_lr0_001,25,sgd,32,0.001,0.6118,1.1361,0.8167,0.5858
mlp_3x512-256-128_bs32_sgd_lr0_001,26,sgd,32,0.001,0.6238,1.1144,0.8173,0.5754
mlp_3x512-256-128_bs32_sgd_lr0_001,27,sgd,32,0.001,0.6288,1.1118,0.8267,0.5557
mlp_3x512-256-128_bs32_sgd_lr0_001,28,sgd,32,0.001,0.6354,1.0832,0.832,0.5422
mlp_3x512-256-128_bs32_sgd_lr0_001,29,sgd,32,0.001,0.6308,1.0894,0.8207,0.5495
mlp_3x512-256-128_bs32_sgd_lr0_001,30,sgd,32,0.001,0.635,1.0808,0.8413,0.5278
mlp_3x512-256-128_bs32_sgd_lr0_001,31,sgd,32,0.001,0.6334,1.0767,0.8553,0.5098
mlp_3x512-256-128_bs32_sgd_lr0_001,32,sgd,32,0.001,0.6383,1.0716,0.85,0.5082
mlp_3x512-256-128_bs32_sgd_lr0_001,33,sgd,32,0.001,0.6387,1.0591,0.846,0.5097
mlp_3x512-256-128_bs32_sgd_lr0_001,34,sgd,32,0.001,0.6468,1.0377,0.8533,0.4865
mlp_3x512-256-128_bs32_sgd_lr0_001,35,sgd,32,0.001,0.6525,1.0316,0.8587,0.4849
mlp_3x512-256-128_bs32_sgd_lr0_001,36,sgd,32,0.001,0.6489,1.0369,0.8553,0.4857
mlp_3x512-256-128_bs32_sgd_lr0_001,37,sgd,32,0.001,0.6541,1.0191,0.852,0.48
mlp_3x512-256-128_bs32_sgd_lr0_001,38,sgd,32,0.001,0.6603,1.0,0.8553,0.4731
mlp_3x512-256-128_bs32_sgd_lr0_001,39,sgd,32,0.001,0.6558,1.0123,0.8607,0.4566
mlp_3x512-256-128_bs32_sgd_lr0_001,40,sgd,32,0.001,0.665,0.9902,0.8607,0.4654
mlp_3x512-256-128_bs32_sgd_lr0_001,41,sgd,32,0.001,0.6643,0.9903,0.8647,0.449
mlp_3x512-256-128_bs32_sgd_lr0_001,42,sgd,32,0.001,0.6668,0.9812,0.8687,0.4309
mlp_3x512-256-128_bs32_sgd_lr0_001,43,sgd,32,0.001,0.6689,0.9767,0.8687,0.4322
mlp_3x512-256-128_bs32_sgd_lr0_001,44,sgd,32,0.001,0.6761,0.9535,0.8587,0.4538
mlp_3x512-256-128_bs32_sgd_lr0_001,45,sgd,32,0.001,0.6753,0.9658,0.862,0.4432
mlp_3x512-256-128_bs32_sgd_lr0_001,46,sgd,32,0.001,0.6634,0.9688,0.8753,0.4278
mlp_3x512-256-128_bs32_sgd_lr0_001,47,sgd,32,0.001,0.675,0.9439,0.864,0.415
mlp_3x512-256-128_bs32_sgd_lr0_001,48,sgd,32,0.001,0.6793,0.9494,0.8713,0.4159
mlp_3x512-256-128_bs32_sgd_lr0_001,49,sgd,32,0.001,0.6741,0.9535,0.8707,0.4201
mlp_3x512-256-128_bs32_sgd_lr0_001,50,sgd,32,0.001,0.6891,0.9178,0.8807,0.4019
mlp_3x512-256-128_bs32_adam_lr0_0005,1,adam,32,0.0005,0.2431,2.3274,0.4807,1.7436
mlp_3x512-256-128_bs32_adam_lr0_0005,2,adam,32,0.0005,0.3912,1.8729,0.61,1.2925
mlp_3x512-256-128_bs32_adam_lr0_0005,3,adam,32,0.0005,0.4605,1.6331,0.668,1.0692
mlp_3x512-256-128_bs32_adam_lr0_0005,4,adam,32,0.0005,0.4986,1.4937,0.7247,0.9098
mlp_3x512-256-128_bs32_adam_lr0_0005,5,adam,32,0.0005,0.5349,1.3953,0.758,0.8286
mlp_3x512-256-128_bs32_adam_lr0_0005,6,adam,32,0.0005,0.547,1.3384,0.762,0.7612
mlp_3x512-256-128_bs32_adam_lr0_0005,7,adam,32,0.0005,0.5725,1.2705,0.7887,0.6822
mlp_3x512-256-128_bs32_adam_lr0_0005,8,adam,32,0.0005,0.5895,1.214,0.802,0.6534
mlp_3x512-256-128_bs32_adam_lr0_0005,9,adam,32,0.0005,0.6038,1.1659,0.8293,0.6082
mlp_3x512-256-128_bs32_adam_lr0_0005,10,adam,32,0.0005,0.6137,1.1411,0.8253,0.5771
mlp_3x512-256-128_bs32_adam_lr0_0005,11,adam,32,0.0005,0.6248,1.1159,0.826,0.563
mlp_3x512-256-128_bs32_adam_lr0_0005,12,adam,32,0.0005,0.6339,1.0835,0.832,0.5569
mlp_3x512-256-128_bs32_adam_lr0_0005,13,adam,32,0.0005,0.6409,1.0499,0.846,0.529
mlp_3x512-256-128_bs32_adam_lr0_0005,14,adam,32,0.0005,0.6476,1.0401,0.8487,0.5178
mlp_3x512-256-128_bs32_adam_lr0_0005,15,adam,32,0.0005,0.6558,1.014,0.8553,0.5048
mlp_3x512-256-128_bs32_adam_lr0_0005,16,adam,32,0.0005,0.6602,1.0082,0.8613,0.4805
mlp_3x512-256-128_bs32_adam_lr0_0005,17,adam,32,0.0005,0.6622,0.9993,0.8653,0.4746
mlp_3x512-256-128_bs32_adam_lr0_0005,18,adam,32,0.0005,0.6648,0.9805,0.8653,0.4585
mlp_3x512-256-128_bs32_adam_lr0_0005,19,adam,32,0.0005,0.6717,0.9577,0.862,0.4428
mlp_3x512-256-128_bs32_adam_lr0_0005,20,adam,32,0.0005,0.6765,0.9466,0.872,0.43
mlp_3x512-256-128_bs32_adam_lr0_0005,21,adam,32,0.0005,0.6736,0.9458,0.8667,0.4296
mlp_3x512-256-128_bs32_adam_lr0_0005,22,adam,32,0.0005,0.6847,0.9268,0.8733,0.4278
mlp_3x512-256-128_bs32_adam_lr0_0005,23,adam,32,0.0005,0.6993,0.8997,0.8747,0.4097
mlp_3x512-256-128_bs32_adam_lr0_0005,24,adam,32,0.0005,0.6916,0.9081,0.8893,0.3853
mlp_3x512-256-128_bs32_adam_lr0_0005,25,adam,32,0.0005,0.6887,0.9065,0.878,0.401
mlp_3x512-256-128_bs32_adam_lr0_0005,26,adam,32,0.0005,0.7063,0.8737,0.876,0.3903
mlp_3x512-256-128_bs32_adam_lr0_0005,27,adam,32,0.0005,0.6934,0.896,0.894,0.3846
mlp_3x512-256-128_bs32_adam_lr0_0005,28,adam,32,0.0005,0.7037,0.8686,0.8847,0.3738
mlp_3x512-256-128_bs32_adam_lr0_0005,29,adam,32,0.0005,0.7145,0.8515,0.8833,0.3679
mlp_3x512-256-128_bs32_adam_lr0_0005,30,adam,32,0.0005,0.7143,0.8469,0.8853,0.3643
mlp_3x512-256-128_bs32_adam_lr0_0005,31,adam,32,0.0005,0.7157,0.8458,0.8847,0.3718
mlp_3x512-256-128_bs32_adam_lr0_0005,32,adam,32,0.0005,0.708,0.8597,0.8893,0.3575
mlp_3x512-256-128_bs32_sgd_lr0_0005,1,sgd,32,0.0005,0.1251,2.6642,0.286,2.3583
mlp_3x512-256-128_bs32_sgd_lr0_0005,2,sgd,32,0.0005,0.207,2.4268,0.3493,2.1617
mlp_3x512-256-128_bs32_sgd_lr0_0005,3,sgd,32,0.0005,0.247,2.2836,0.4047,1.9926
mlp_3x512-256-128_bs32_sgd_lr0_0005,4,sgd,32,0.0005,0.2921,2.1725,0.45,1.8392
mlp_3x512-256-128_bs32_sgd_lr0_0005,5,sgd,32,0.0005,0.3288,2.0734,0.4933,1.715
mlp_3x512-256-128_bs32_sgd_lr0_0005,6,sgd,32,0.0005,0.3509,1.9869,0.5273,1.5942
mlp_3x512-256-128_bs32_sgd_lr0_0005,7,sgd,32,0.0005,0.371,1.9116,0.5507,1.4872
mlp_3x512-256-128_bs32_sgd_lr0_0005,8,sgd,32,0.0005,0.3991,1.8308,0.58,1.3945
mlp_3x512-256-128_bs32_sgd_lr0_0005,9,sgd,32,0.0005,0.4183,1.7694,0.6153,1.3311
mlp_3x512-256-128_bs32_sgd_lr0_0005,10,sgd,32,0.0005,0.441,1.7007,0.6373,1.2203
mlp_3x512-256-128_bs32_sgd_lr0_0005,11,sgd,32,0.0005,0.4479,1.6613,0.6433,1.1688
mlp_3x512-256-128_bs32_sgd_lr0_0005,12,sgd,32,0.0005,0.4596,1.6337,0.666,1.1214
mlp_3x512-256-128_bs32_sgd_lr0_0005,13,sgd,32,0.0005,0.4766,1.5724,0.68,1.0739
mlp_3x512-256-128_bs32_sgd_lr0_0005,14,sgd,32,0.0005,0.4888,1.5376,0.688,1.0315
mlp_3x512-256-128_bs32_sgd_lr0_0005,15,sgd,32,0.0005,0.4933,1.5152,0.7147,0.9794
mlp_3x512-256-128_bs32_sgd_lr0_0005,16,sgd,32,0.0005,0.5045,1.4763,0.7167,0.9522
mlp_3x512-256-128_bs32_sgd_lr0_0005,17,sgd,32,0.0005,0.5118,1.4702,0.7293,0.9169
mlp_3x512-256-128_bs32_sgd_lr0_0005,18,sgd,32,0.0005,0.5233,1.442,0.7433,0.8895
mlp_3x512-256-128_bs32_sgd_lr0_0005,19,sgd,32,0.0005,0.5229,1.4197,0.7353,0.88
mlp_3x512-256-128_bs32_sgd_lr0_0005,20,sgd,32,0.0005,0.5336,1.3825,0.7473,0.8463
mlp_3x512-256-128_bs32_sgd_lr0_0005,21,sgd,32,0.0005,0.5337,1.3687,0.7487,0.8197
mlp_3x512-256-128_bs32_sgd_lr0_0005,22,sgd,32,0.0005,0.5423,1.3563,0.7653,0.7998
mlp_3x512-256-128_bs32_sgd_lr0_0005,23,sgd,32,0.0005,0.5458,1.3436,0.78,0.7586
mlp_3x512-256-128_bs32_sgd_lr0_0005,24,sgd,32,0.0005,0.5609,1.3116,0.7767,0.7682
mlp_3x512-256-128_bs32_sgd_lr0_0005,25,sgd,32,0.0005,0.5583,1.3019,0.788,0.7317
mlp_3x512-256-128_bs32_sgd_lr0_0005,26,sgd,32,0.0005,0.5664,1.2774,0.792,0.7108
mlp_3x512-256-128_bs32_sgd_lr0_0005,27,sgd,32,0.0005,0.567,1.2723,0.7953,0.7037
mlp_3x512-256-128_bs32_sgd_lr0_0005,28,sgd,32,0.0005,0.5728,1.254,0.8,0.6857
mlp_3x512-256-128_bs32_sgd_lr0_0005,29,sgd,32,0.0005,0.5837,1.2379,0.802,0.6711
mlp_3x512-256-128_bs32_sgd_lr0_0005,30,sgd,32,0.0005,0.5828,1.222,0.8133,0.6542
mlp_3x512-256-128_bs32_sgd_lr0_0005,31,sgd,32,0.0005,0.5898,1.2121,0.81,0.6459
mlp_3x512-256-128_bs32_sgd_lr0_0005,32,sgd,32,0.0005,0.587,1.2025,0.8127,0.6275
mlp_3x512-256-128_bs32_sgd_lr0_0005,33,sgd,32,0.0005,0.5982,1.2021,0.8193,0.6324
mlp_3x512-256-128_bs32_sgd_lr0_0005,34,sgd,32,0.0005,0.5977,1.1885,0.8253,0.6163
mlp_3x512-256-128_bs32_sgd_lr0_0005,35,sgd,32,0.0005,0.6017,1.1842,0.816,0.605
mlp_3x512-256-128_bs32_sgd_lr0_0005,36,sgd,32,0.0005,0.6089,1.1596,0.8193,0.6052
mlp_3x512-256-128_bs32_sgd_lr0_0005,37,sgd,32,0.0005,0.6019,1.1723,0.8247,0.6084
mlp_3x512-256-128_bs32_sgd_lr0_0005,38,sgd,32,0.0005,0.613,1.1479,0.8293,0.5918
mlp_3x512-256-128_bs32_sgd_lr0_0005,39,sgd,32,0.0005,0.6154,1.1258,0.8227,0.5894
mlp_3x512-256-128_bs32_sgd_lr0_0005,40,sgd,32,0.0005,0.6151,1.1273,0.8233,0.5792
mlp_3x512-256-128_bs32_sgd_lr0_0005,41,sgd,32,0.0005,0.6184,1.1222,0.8307,0.5658
mlp_3x512-256-128_bs32_sgd_lr0_0005,42,sgd,32,0.0005,0.6122,1.1383,0.842,0.5656
mlp_3x512-256-128_bs32_sgd_lr0_0005,43,sgd,32,0.0005,0.6239,1.1051,0.8353,0.5609
mlp_3x512-256-128_bs32_sgd_lr0_0005,44,sgd,32,0.0005,0.625,1.1143,0.8307,0.5575
mlp_3x512-256-128_bs32_sgd_lr0_0005,45,sgd,32,0.0005,0.6279,1.0948,0.8413,0.5308
mlp_3x512-256-128_bs32_sgd_lr0_0005,46,sgd,32,0.0005,0.6293,1.0856,0.8427,0.5375
mlp_3x512-256-128_bs32_sgd_lr0_0005,47,sgd,32,0.0005,0.6312,1.08,0.8447,0.5342
mlp_3x512-256-128_bs32_sgd_lr0_0005,48,sgd,32,0.0005,0.6268,1.0845,0.8393,0.5281
mlp_3x512-256-128_bs32_sgd_lr0_0005,49,sgd,32,0.0005,0.6382,1.0638,0.846,0.5211
mlp_3x512-256-128_bs32_sgd_lr0_0005,50,sgd,32,0.0005,0.6334,1.0668,0.848,0.5161
mlp_3x512-256-128_bs256_adam_lr0_01,1,adam,256,0.01,0.3069,2.0868,0.5353,1.3276
mlp_3x512-256-128_bs256_adam_lr0_01,2,adam,256,0.01,0.467,1.5694,0.652,1.0426
mlp_3x512-256-128_bs256_adam_lr0_01,3,adam,256,0.01,0.5188,1.4022,0.6993,0.8826
mlp_3x512-256-128_bs256_adam_lr0_01,4,adam,256,0.01,0.554,1.2947,0.7473,0.7787
mlp_3x512-256-128_bs256_adam_lr0_01,5,adam,256,0.01,0.582,1.2231,0.7507,0.7324
mlp_3x512-256-128_bs256_adam_lr0_01,6,adam,256,0.01,0.5955,1.1753,0.764,0.7001
mlp_3x512-256-128_bs256_adam_lr0_01,7,adam,256,0.01,0.5985,1.175,0.7727,0.6788
mlp_3x512-256-128_bs256_adam_lr0_01,8,adam,256,0.01,0.6078,1.1349,0.7853,0.6461
mlp_3x512-256-128_bs256_adam_lr0_01,9,adam,256,0.01,0.6104,1.1389,0.774,0.671
mlp_3x512-256-128_bs256_adam_lr0_01,10,adam,256,0.01,0.6079,1.1448,0.7653,0.6828
mlp_3x512-256-128_bs256_adam_lr0_01,11,adam,256,0.01,0.6147,1.1156,0.776,0.6483
mlp_3x512-256-128_bs256_adam_lr0_01,12,adam,256,0.01,0.6148,1.1196,0.7913,0.6561
mlp_3x512-256-128_bs256_adam_lr0_01,13,adam,256,0.01,0.6206,1.1182,0.782,0.6469
mlp_3x512-256-128_bs256_adam_lr0_01,14,adam,256,0.01,0.6221,1.1023,0.798,0.6219
mlp_3x512-256-128_bs256_adam_lr0_01,15,adam,256,0.01,0.6207,1.0914,0.8073,0.6149
mlp_3x512-256-128_bs256_adam_lr0_01,16,adam,256,0.01,0.6341,1.082,0.7893,0.6324
mlp_3x512-256-128_bs256_adam_lr0_01,17,adam,256,0.01,0.6184,1.0977,0.808,0.5963
mlp_3x512-256-128_bs256_adam_lr0_01,18,adam,256,0.01,0.6212,1.0987,0.792,0.6174
mlp_3x512-256-128_bs256_adam_lr0_01,19,adam,256,0.01,0.6212,1.0922,0.8053,0.5992
mlp_3x512-256-128_bs256_adam_lr0_01,20,adam,256,0.01,0.6373,1.0723,0.8047,0.6002
mlp_3x512-256-128_bs256_adam_lr0_01,21,adam,256,0.01,0.6225,1.1027,0.8093,0.6032
mlp_3x512-256-128_bs256_adam_lr0_01,22,adam,256,0.01,0.6262,1.0948,0.8187,0.5915
mlp_3x512-256-128_bs256_adam_lr0_01,23,adam,256,0.01,0.635,1.0661,0.8007,0.5937
mlp_3x512-256-128_bs256_adam_lr0_01,24,adam,256,0.01,0.6299,1.0897,0.8027,0.6087
mlp_3x512-256-128_bs256_adam_lr0_01,25,adam,256,0.01,0.6346,1.0715,0.8087,0.6007
mlp_3x512-256-128_bs256_adam_lr0_01,26,adam,256,0.01,0.6298,1.082,0.8207,0.598
mlp_3x512-256-128_bs256_adam_lr0_01,27,adam,256,0.01,0.6319,1.0739,0.804,0.6155
mlp_3x512-256-128_bs256_adam_lr0_01,28,adam,256,0.01,0.6272,1.0915,0.8013,0.6063
mlp_3x512-256-128_bs256_adam_lr0_01,29,adam,256,0.01,0.6351,1.0787,0.8107,0.5674
mlp_3x512-256-128_bs256_adam_lr0_01,30,adam,256,0.01,0.6262,1.0978,0.7927,0.6385
mlp_3x512-256-128_bs256_adam_lr0_01,31,adam,256,0.01,0.6324,1.0826,0.8027,0.6095
mlp_3x512-256-128_bs256_sgd_lr0_01,1,sgd,256,0.01,0.1384,2.6082,0.1927,2.4539
mlp_3x512-256-128_bs256_sgd_lr0_01,2,sgd,256,0.01,0.26,2.2567,0.4153,1.9042
mlp_3x512-256-128_bs256_sgd_lr0_01,3,sgd,256,0.01,0.3427,2.022,0.4927,1.6293
mlp_3x512-256-128_bs256_sgd_lr0_01,4,sgd,256,0.01,0.3945,1.8425,0.5613,1.4026
mlp_3x512-256-128_bs256_sgd_lr0_01,5,sgd,256,0.01,0.4452,1.6825,0.61,1.2421
mlp_3x512-256-128_bs256_sgd_lr0_01,6,sgd,256,0.01,0.4773,1.5638,0.6773,1.0689
mlp_3x512-256-128_bs256_sgd_lr0_01,7,sgd,256,0.01,0.5069,1.4719,0.696,0.9813
mlp_3x512-256-128_bs256_sgd_lr0_01,8,sgd,256,0.01,0.5232,1.4122,0.714,0.9053
mlp_3x512-256-128_bs256_sgd_lr0_01,9,sgd,256,0.01,0.5407,1.3585,0.7467,0.8415
mlp_3x512-256-128_bs256_sgd_lr0_01,10,sgd,256,0.01,0.5632,1.291,0.7613,0.7811
mlp_3x512-256-128_bs256_sgd_lr0_01,11,sgd,256,0.01,0.5707,1.268,0.7767,0.7416
mlp_3x512-256-128_bs256_sgd_lr0_01,12,sgd,256,0.01,0.5806,1.2244,0.7907,0.7093
mlp_3x512-256-128_bs256_sgd_lr0_01,13,sgd,256,0.01,0.5988,1.1884,0.79,0.6795
mlp_3x512-256-128_bs256_sgd_lr0_01,14,sgd,256,0.01,0.603,1.1573,0.7927,0.6538
mlp_3x512-256-128_bs256_sgd_lr0_01,15,sgd,256,0.01,0.6128,1.126,0.8047,0.6271
mlp_3x512-256-128_bs256_sgd_lr0_01,16,sgd,256,0.01,0.6203,1.096,0.8113,0.6029
mlp_3x512-256-128_bs256_sgd_lr0_01,17,sgd,256,0.01,0.6359,1.0701,0.808,0.5877
mlp_3x512-256-128_bs256_sgd_lr0_01,18,sgd,256,0.01,0.6302,1.056,0.822,0.5671
mlp_3x512-256-128_bs256_sgd_lr0_01,19,sgd,256,0.01,0.6491,1.0263,0.828,0.5382
mlp_3x512-256-128_bs256_sgd_lr0_01,20,sgd,256,0.01,0.6562,1.0001,0.8313,0.5321
mlp_3x512-256-128_bs256_sgd_lr0_01,21,sgd,256,0.01,0.6611,0.9929,0.8287,0.511
mlp_3x512-256-128_bs256_sgd_lr0_01,22,sgd,256,0.01,0.6659,0.9756,0.8313,0.5005
mlp_3x512-256-128_bs256_sgd_lr0_01,23,sgd,256,0.01,0.669,0.961,0.8387,0.4896
mlp_3x512-256-128_bs256_sgd_lr0_01,24,sgd,256,0.01,0.6728,0.9497,0.8547,0.4773
mlp_3x512-256-128_bs256_sgd_lr0_01,25,sgd,256,0.01,0.6787,0.9222,0.8487,0.4704
mlp_3x512-256-128_bs256_sgd_lr0_01,26,sgd,256,0.01,0.6837,0.9187,0.8547,0.4567
mlp_3x512-256-128_bs256_sgd_lr0_01,27,sgd,256,0.01,0.688,0.9189,0.858,0.447
mlp_3x512-256-128_bs256_sgd_lr0_01,28,sgd,256,0.01,0.6917,0.9009,0.86,0.4443
mlp_3x512-256-128_bs256_sgd_lr0_01,29,sgd,256,0.01,0.6945,0.8857,0.8647,0.4297
mlp_3x512-256-128_bs256_sgd_lr0_01,30,sgd,256,0.01,0.7017,0.88,0.86,0.4348
mlp_3x512-256-128_bs256_sgd_lr0_01,31,sgd,256,0.01,0.7026,0.8636,0.8673,0.4258
mlp_3x512-256-128_bs256_sgd_lr0_01,32,sgd,256,0.01,0.7056,0.8559,0.868,0.418
mlp_3x512-256-128_bs256_sgd_lr0_01,33,sgd,256,0.01,0.7023,0.8503,0.872,0.4033
mlp_3x512-256-128_bs256_sgd_lr0_01,34,sgd,256,0.01,0.7059,0.8521,0.8667,0.4123
mlp_3x512-256-128_bs256_sgd_lr0_01,35,sgd,256,0.01,0.7163,0.8281,0.882,0.3907
mlp_3x512-256-128_bs256_sgd_lr0_01,36,sgd,256,0.01,0.7168,0.8237,0.8753,0.3928
mlp_3x512-256-128_bs256_sgd_lr0_01,37,sgd,256,0.01,0.7188,0.8151,0.8787,0.3839
